,recommend,sentiment_analysis,user_id,user_id,playtime_forever,developer,year,price,id,genres
19530,1.0,2.0,meekaplier,76561198040665441,22.0,"COLOPL, Inc.",2016.0,1.99,524870.0,"['Action', 'Casual', 'Massively Multiplayer']"
19531,1.0,0.0,uprisingreaperx,TheEternalDay,905.0,G21 Studio,2016.0,9.99,520400.0,"['Indie', 'Racing', 'Early Access']"
19532,1.0,2.0,davyblue92,76561198049694303,0.0,Gamecosm,2016.0,1.99,522010.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
19533,1.0,2.0,MrDeath681,76561198043018658,851.0,YETU GAME,2016.0,1.99,520970.0,"['Adventure', 'Casual', 'Indie', 'Simulation']"
19534,1.0,2.0,Nightxlash,76561198011136920,170.0,"COLOPL, Inc.",2016.0,1.99,525221.0,"['Action', 'Casual', 'Massively Multiplayer']"
19535,1.0,2.0,76561198044574089,76561198028174209,777.0,Red Beat,2016.0,9.99,364300.0,"['Indie', 'Simulation', 'Strategy']"
19536,1.0,0.0,76561198044578205,76561198065922724,0.0,André Bertaglia,2016.0,0.99,528140.0,"['Action', 'Adventure', 'Indie']"
19537,1.0,2.0,Kiwianim,mouwen,0.0,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016.0,1.99,466549.0,"['Action', 'Adventure']"
19538,1.0,2.0,76561198044593988,ugsgesukdga,180.0,Vennril,2016.0,7.99,338330.0,"['Action', 'Indie', 'Early Access']"
19539,1.0,2.0,76561198044602692,commanderjao,436.0,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016.0,1.99,466545.0,"['Action', 'Adventure']"
19540,1.0,2.0,76561198044603144,76561198085422481,34.0,BottleCube inc.,2016.0,9.99,514090.0,"['Casual', 'Simulation']"
19541,1.0,2.0,76561198044618156,chidori_647,0.0,Pipeworks Studio,2016.0,4.99,476353.0,"['Casual', 'Indie', 'Strategy']"
19542,1.0,2.0,ElvisDetonandos,76561198010975625,36.0,Pipeworks Studio,2016.0,4.99,476355.0,"['Casual', 'Indie', 'Strategy']"
19543,1.0,2.0,ForcedMeMees,piedude,0.0,Ocelot Society,2016.0,19.99,470260.0,"['Adventure', 'Indie']"
19544,1.0,2.0,76561198044634932,iMurder,0.0,Ape Law,2018.0,9.99,403330.0,"['Action', 'Adventure', 'Indie']"
19545,1.0,2.0,alpal88,76561198011333937,0.0,Dowino,2016.0,3.99,528630.0,"['Action', 'Adventure', 'Indie']"
19546,1.0,2.0,kotorlord44,76561197985118743,0.0,tso,2016.0,2.99,525590.0,"['Indie', 'Sports']"
19547,1.0,2.0,GhostMusic,yukiist,350.0,Saibot Studios,2016.0,1.99,526571.0,"['Action', 'Adventure', 'Indie']"
19548,1.0,2.0,76561198044688378,76561198007571248,4766.0,Saibot Studios,2016.0,2.99,526561.0,"['Action', 'Adventure', 'Indie']"
19549,1.0,2.0,76561198044716809,rhys3852,202.0,Saibot Studios,2016.0,4.99,526121.0,"['Action', 'Adventure', 'Indie']"
19550,1.0,2.0,76561198044722565,datzeph,6880.0,Elephant Games,2016.0,9.99,527900.0,"['Adventure', 'Casual']"
19551,1.0,0.0,stirfru,ThatMexicanGuy,0.0,Matthew Kania,2016.0,2.99,480450.0,"['Action', 'Casual', 'Indie']"
19552,1.0,2.0,morpheusimhotep,76561198040222752,23.0,Battenberg Software,2016.0,0,529190.0,"['Action', 'Adventure', 'Casual', 'Indie']"
19553,1.0,2.0,damotaur,Strik750,0.0,"SmiteWorks USA, LLC",2016.0,19.99,520630.0,"['Indie', 'RPG', 'Strategy']"
19554,1.0,2.0,76561198044815084,updownsideside,824.0,Ubisoft - San Francisco,2016.0,2.99,492974.0,"['Casual', 'Simulation']"
19555,1.0,2.0,SoenBR,leslam,0.0,Ubisoft - San Francisco,2016.0,9.99,492976.0,"['Casual', 'Simulation']"
19556,1.0,2.0,PredatoryStarfish,76561198072194263,2073.0,Ubisoft - San Francisco,2016.0,2.99,492973.0,"['Casual', 'Simulation']"
19557,1.0,2.0,Mikkyb,76561197971128924,4.0,Ubisoft - San Francisco,2016.0,2.99,492975.0,"['Casual', 'Simulation']"
19558,1.0,2.0,76561198044873127,primeoj,0.0,Midnight Games EIRL,2016.0,4.99,496320.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']"
19559,1.0,2.0,76561198044890018,GhostlyAssassin,860.0,Ubisoft - San Francisco,2016.0,2.99,492972.0,"['Casual', 'Simulation']"
19560,1.0,2.0,76561198044934299,76561198057585580,28.0,Two Tribes,2016.0,14.99,278100.0,['Action']
19561,1.0,2.0,MrCalvino,IMAMNOTASMARTASIAN,51.0,The Tambourine,2016.0,2.99,527510.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
19562,0.0,1.0,76561198044944581,76561198026239418,0.0,"SmiteWorks USA, LLC",2016.0,29.99,527080.0,"['Indie', 'RPG', 'Strategy']"
19563,1.0,2.0,mitch8ham,Jcooler0076,27.0,,2016.0,0,520090.0,
19564,1.0,2.0,TheUltimateFilipino,medrugyes,0.0,"Stenner Studios,Killbox Graphics",2016.0,3.99,496480.0,"['Adventure', 'Casual', 'Indie', 'Strategy']"
19565,1.0,2.0,Nuewman,76561198076332897,0.0,Blazing Orb LLC,2016.0,9.99,487250.0,"['Casual', 'Indie', 'Early Access']"
19566,1.0,2.0,76561198044989220,claicorx,17392.0,MysticGames,2016.0,2.99,485580.0,"['Action', 'Adventure', 'Indie']"
19567,1.0,2.0,ziqan,0x0B00B135,987.0,Chris Antoni,2016.0,1.99,523760.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
19568,1.0,2.0,76561198045002205,Moomoomang,0.0,eMedia Music,2016.0,49.99,458360.0,['Education']
19569,1.0,2.0,YepItsTiho,76561198049511816,1037.0,Starwind Games,2016.0,1.99,521130.0,"['Casual', 'Indie', 'Strategy']"
19570,1.0,2.0,Adam201028,76561198028509438,11.0,Ink Dragon Works,2016.0,2.99,522490.0,"['Action', 'Casual', 'Indie']"
19571,1.0,2.0,76561198045070923,76561198066004879,55363.0,1888 Games,2016.0,11.99,511790.0,"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']"
19572,1.0,2.0,theprettybunch,76561198056355484,6.0,YETU GAME,2016.0,2.99,526411.0,"['Adventure', 'Casual', 'Indie']"
19573,1.0,2.0,pikarchoo,lord_andromeda,0.0,51Pegasi Studios,2016.0,1.99,528960.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
19574,1.0,2.0,76561198045080203,chidvd,0.0,Ino-Co Plus,2017.0,14.99,464100.0,"['Indie', 'Strategy']"
19575,1.0,2.0,unlessitsafarm,jakomako9,372.0,BANDAI NAMCO Studios Inc.,2016.0,12.99,441380.0,['Casual']
19576,1.0,2.0,76561198045086352,76561198049801990,39059.0,Eggcode,2016.0,14.99,341000.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
19577,1.0,2.0,M16Vampire,76561198042782557,497.0,FSDG Online,2016.0,19.99,457085.0,['Simulation']
19578,0.0,0.0,76561198045124591,76561198024555488,20.0,Unika Games,2016.0,1.99,526790.0,"['Casual', 'Indie']"
19579,1.0,2.0,Tyrranis,Lolsausages,1.0,Cannibal Panda Studios,2016.0,2.99,525190.0,"['Action', 'Adventure', 'Indie']"
19580,1.0,2.0,NocturnalKnight2,76561198065949365,1.0,Envision Entertainment,2016.0,0,513440.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
19581,1.0,2.0,76561198045161688,arabemiratess,13.0,"SmiteWorks USA, LLC",2016.0,5.99,527220.0,"['Indie', 'RPG', 'Strategy']"
19582,1.0,2.0,pootmakingdispenser,friendlyBlackm,11.0,Drago Entertainment,2015.0,0,376310.0,"['Indie', 'Massively Multiplayer', 'RPG']"
19583,1.0,2.0,whenthegeeseattacks,sidtheangrygamer,15.0,Artur Rezende,2016.0,0.99,509850.0,"['Action', 'Casual', 'Indie']"
19584,1.0,0.0,76561198045222792,sesepe,0.0,Reakktor Studios,2016.0,14.99,503270.0,"['Action', 'Indie']"
19585,1.0,2.0,strayadard,76561198049694303,35.0,,2016.0,4.99,507840.0,
19586,1.0,2.0,76561198045266632,11345678,99.0,,2016.0,5.99,508110.0,
19587,1.0,2.0,nerds4lyfe,moondos,434.0,,2016.0,2.99,519260.0,
19588,1.0,2.0,76561198045293123,76561198059979702,716.0,Kazakov Oleg,2016.0,0.99,453960.0,"['RPG', 'Simulation', 'Strategy']"
19589,1.0,2.0,76561198045296161,Meeshall,0.0,"Daniel Snd,Thiago Adamo",2016.0,4.99,527340.0,"['Action', 'Indie']"
19590,1.0,2.0,pavelkadots,campu0999,1.0,,2016.0,9.99,519440.0,
19591,1.0,2.0,Teenrouge,xeleee,0.0,Monster Games,2016.0,0.99,525181.0,['Racing']
19592,1.0,2.0,76561198045316180,NathanWilson,41.0,Monster Games,2016.0,0,524630.0,['Racing']
19593,1.0,0.0,76561198045323634,ImTheNiggerayyyyyyyyyyyyyy,0.0,Monster Games,2016.0,0.99,525188.0,['Racing']
19594,1.0,2.0,thisismygifturl,fluronufnuf,0.0,Monster Games,2016.0,4.99,525187.0,['Racing']
19595,1.0,0.0,76561198045351949,decmonk,27.0,Monster Games,2016.0,4.99,525182.0,['Racing']
19596,1.0,2.0,76561198045373498,76561198032752680,0.0,Monster Games,2016.0,0,525180.0,['Racing']
19597,1.0,2.0,buzyx,76561198037256926,355.0,Big Cow Studios,2016.0,1.99,527170.0,"['Adventure', 'Indie']"
19598,1.0,2.0,76561198045377236,76561198049237610,4915.0,Forthright Entertainment,2016.0,9.99,444690.0,"['Action', 'Adventure', 'Indie', 'Early Access']"
19599,1.0,2.0,bentommy,Raxxial,19.0,Lemuria,2016.0,0,523070.0,"['Casual', 'Indie', 'Early Access']"
19600,1.0,2.0,monkeyseemonkeydoo,althanoob,0.0,Reakktor Studios,2016.0,0,324810.0,"['Action', 'Free to Play', 'Indie']"
19601,1.0,2.0,KillerThriller,76561198010349264,30.0,Pokshevanov Pavel,2016.0,2.99,526460.0,"['Action', 'Adventure', 'Casual', 'Indie']"
19602,0.0,2.0,coztenza,76561198092170723,0.0,EnsenaSoft,2016.0,4.99,526880.0,"['Casual', 'Strategy']"
19603,1.0,2.0,mr_j_ghostly,76561198017212077,7.0,Jagex,2016.0,9.99,508770.0,"['Adventure', 'Free to Play', 'Strategy']"
19604,0.0,0.0,76561198045470177,76561198051758183,75.0,Jagex,2016.0,19.99,508771.0,"['Adventure', 'Free to Play', 'Strategy']"
19605,0.0,0.0,76561198045477018,DipShiet,3727.0,Jagex,2016.0,39.99,508772.0,"['Adventure', 'Free to Play', 'Strategy']"
19606,1.0,2.0,alacpt,76561198042158175,49.0,Alina Digital,2016.0,4.99,504280.0,"['Indie', 'Simulation', 'Strategy']"
19607,1.0,2.0,Bongbee,76561198031660418,0.0,Alina Digital,2016.0,0,508430.0,"['Indie', 'Simulation', 'Strategy']"
19608,1.0,2.0,76561198045542486,Tutu_LaRoux,0.0,Unika Games,2016.0,0.99,526850.0,"['Casual', 'Indie']"
19609,1.0,2.0,76561198045547769,76561198030174735,0.0,Ripstone,2016.0,15.99,300630.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
19610,1.0,2.0,76561198045565399,WOLFIEEEEEEEE,0.0,10tons Ltd,2016.0,4.99,525450.0,"['Action', 'Indie']"
19611,1.0,2.0,Jellyman93,76561197962298116,1.0,N-Fusion Interactive,2016.0,9.99,339580.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
19612,1.0,2.0,Widzialny,76561198141443390,0.0,tomeapp,2016.0,9.99,491470.0,"['Indie', 'Simulation', 'Early Access']"
19613,1.0,2.0,Slipzpers,InjectingMarijuanas,0.0,Bmc Studio,2016.0,0.99,508140.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
19614,1.0,2.0,76561198045627858,76561198073778566,193.0,Zenimax Online Studios,2016.0,59.99,526150.0,"['Massively Multiplayer', 'RPG']"
19615,1.0,2.0,76561198045632922,76561198045884541,0.0,SCS Software,2006.0,9.99,514180.0,['Simulation']
19616,1.0,2.0,76561198045633274,76561197970537259,0.0,"Caleb Hooper,Christian Hooper",2016.0,9.99,512090.0,"['Action', 'Indie', 'Strategy']"
19617,1.0,2.0,76561198045638432,76561198012943559,2161.0,Blue Tea Games,2016.0,9.99,524600.0,"['Adventure', 'Casual']"
19618,1.0,2.0,KrimzonTA,76561198052931054,4.0,Creobit,2016.0,6.99,431750.0,"['Casual', 'Indie', 'Strategy']"
19619,1.0,2.0,oio20199,xgpxwhistler,98.0,Ludeon Studios,2016.0,15.0,367680.0,"['Indie', 'Strategy']"
19620,1.0,2.0,CdogAu,76561198103482540,14.0,DL Softworks,2016.0,0,351030.0,"['Casual', 'Free to Play', 'Indie']"
19621,1.0,2.0,76561198045708291,gthop3,849.0,DL Softworks,2016.0,1.99,509520.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
19622,1.0,2.0,evofrex,xexilex,0.0,DL Softworks,2016.0,3.99,509900.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
19623,1.0,0.0,ej600,76561198073811844,334.0,People Gotta Play,2016.0,2.99,525350.0,"['Racing', 'Early Access']"
19624,1.0,2.0,StayMad,Bluegills,0.0,Ludosity,2016.0,2.99,522040.0,"['Action', 'Indie', 'RPG']"
19625,1.0,0.0,killersam5215,76561198066430854,673.0,Ryan Silberman,2016.0,0.99,527810.0,"['Action', 'Indie']"
19626,1.0,2.0,kswk,Unl33t,20.0,DL Softworks,2016.0,1.99,509522.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
19627,1.0,2.0,ZiReach,76561198072800467,916.0,"StartUp Studios,Mike Troup",2016.0,2.99,497280.0,"['Casual', 'Indie']"
19628,1.0,2.0,bigboygeorge,GlzmoGamer,487.0,Arc System Works,2016.0,29.99,433450.0,"['Action', 'RPG']"
19629,1.0,2.0,DerpyAssassin,76561198049491579,0.0,Hidden Nature Design,2016.0,3.99,497420.0,"['Casual', 'Simulation']"
19630,1.0,2.0,76561198045816839,76561198045613225,1392.0,MAGES. Inc.,2016.0,34.99,412830.0,['Adventure']
19631,1.0,0.0,Clankrocks,76561198066106395,0.0,Murray Atkinson,2016.0,13.99,525284.0,"['Design &amp; Illustration', 'Utilities', 'Web Publishing']"
19632,0.0,2.0,ppusssy,TheAntimatterPizzaCow,22.0,"KADOKAWA,Joel Steudler",2016.0,19.99,525283.0,"['Design &amp; Illustration', 'Web Publishing']"
19633,1.0,2.0,76561198045834194,DieMadchenschanderin,623.0,"KADOKAWA,PVGames",2016.0,4.99,525281.0,"['Design &amp; Illustration', 'Web Publishing']"
19634,1.0,2.0,76561198045838636,76561198069071697,3.0,Creative Freaks Inc.,2016.0,4.99,512610.0,['Adventure']
19635,1.0,2.0,Trythion,lonewolfie,0.0,Eipix Entertainment,2016.0,9.99,514730.0,"['Adventure', 'Casual']"
19636,1.0,2.0,76561198045877315,SemiSalad,0.0,Alex Hanson-White,2016.0,4.99,519200.0,"['Adventure', 'Casual', 'Indie']"
19637,1.0,0.0,picworthe,76561198036273792,0.0,"ZiMAD, Inc.",2016.0,0,415270.0,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
19638,1.0,2.0,76561198045891077,76561198069755416,656.0,Walter Machado,2016.0,0.99,527000.0,"['Action', 'Indie']"
19639,1.0,2.0,76561198045895742,XxWolf_CalebxX,131.0,"G-STYLE Co., Ltd.",2016.0,9.99,525470.0,['Animation &amp; Modeling']
19640,1.0,2.0,malekii999,76561198042017482,0.0,BitterSweet Entertainment Inc.,2016.0,9.99,525471.0,['Audio Production']
19641,1.0,2.0,randomnumbers217,Cuddles_Mcgee,1191.0,Blind Sky Studios,2016.0,3.99,515270.0,"['Adventure', 'Indie']"
19642,1.0,2.0,76561198045948210,Garsnaffle,0.0,Milestone S.r.l.,2016.0,9.99,504810.0,"['Racing', 'Simulation', 'Sports']"
19643,1.0,2.0,WeTheGods,lizzy_lou11,40.0,Victory Works,2016.0,19.99,376963.0,['Simulation']
19644,1.0,2.0,76561198045959168,76561198070411128,0.0,BlackSpot Entertainment,2016.0,69.99,520900.0,['Action']
19645,1.0,2.0,76561198045971049,76561198055543096,2439.0,Polyslash,2016.0,2.99,512930.0,"['Action', 'Adventure', 'Indie']"
19646,1.0,2.0,jiskastla,76561198042036465,121.0,SomaSim,2016.0,19.99,423580.0,"['Simulation', 'Strategy']"
19647,1.0,2.0,bullmastiffs,MissReid,2439.0,Nomad Games,2016.0,3.99,521020.0,['Strategy']
19648,1.0,2.0,76561198046000848,engynoob,34.0,Eko Software,2016.0,14.99,360170.0,"['Action', 'Adventure', 'RPG']"
19649,1.0,2.0,76561198046002444,76561198018834500,0.0,Anamik Majumdar,2016.0,3.99,509930.0,"['Action', 'Indie']"
19650,1.0,2.0,ProfChadington,aeryal,0.0,Francesco Trovato,2016.0,4.99,503320.0,"['Adventure', 'Indie']"
19651,1.0,2.0,HadleighGreen,Joshua12345195,783.0,Eko Software,2016.0,,475131.0,"['Action', 'Adventure', 'RPG']"
19652,1.0,2.0,timetotossthediceagain,elitelurker,89.0,Eko Software,2016.0,,475132.0,"['Action', 'Adventure', 'RPG']"
19653,1.0,2.0,MisterSkellington,purenano,1.0,Eko Software,2016.0,,475130.0,"['Action', 'Adventure', 'RPG']"
19654,1.0,2.0,76561198046021047,thesnozberry,4867.0,Torreng Labs,2016.0,3.99,516930.0,['Indie']
19655,1.0,0.0,CAIDENROX,Lovelytouching,0.0,Saibot Studios,2016.0,2.99,526570.0,"['Action', 'Adventure', 'Indie']"
19656,1.0,2.0,76561198046024745,mansman,0.0,Saibot Studios,2016.0,1.99,526560.0,"['Action', 'Adventure', 'Indie']"
19657,1.0,2.0,76561198046045570,76561198077022500,0.0,Saibot Studios,2016.0,4.99,526120.0,"['Action', 'Adventure', 'Indie']"
19658,1.0,2.0,OBCyborg,jojololo,1754.0,Devil's Dozen Games,2016.0,7.99,503950.0,"['Indie', 'Simulation', 'Strategy']"
19659,1.0,2.0,76561198046049932,acezu,0.0,Pokshevanov Pavel,2016.0,0.99,518100.0,"['Action', 'Adventure', 'Casual', 'Indie']"
19660,1.0,2.0,76561198046066175,76561198077779129,16.0,Carenado,2016.0,24.99,491491.0,['Simulation']
19661,1.0,2.0,76561198046089580,inven,0.0,JOEDOWN,2016.0,9.99,525390.0,['Audio Production']
19662,1.0,2.0,justin1011,dickrambo,53.0,Virtavia,2016.0,12.99,491492.0,['Simulation']
19663,0.0,0.0,76561198046095748,76561198071677214,597.0,Pug &amp; Dragon,2016.0,0.99,516810.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
19664,1.0,2.0,psssssssssssssssssssh,WWEELVIS,24.0,Sceelix,2016.0,0,509020.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Early Access']"
19665,1.0,2.0,76561198046114151,76561198011498226,0.0,Kerry Batts,2016.0,9.99,499070.0,"['Indie', 'Simulation', 'Sports', 'Strategy']"
19666,1.0,2.0,chloepetersen,rstrolf,0.0,Ubisoft - San Francisco,2016.0,7.99,492971.0,"['Casual', 'Simulation']"
19667,1.0,2.0,76561198046128346,DemonPieOfTheNight,0.0,Goblinz Studio,2016.0,14.99,429620.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
19668,1.0,2.0,de_edwardo,BacLivesHere,1.0,Alder Games,2012.0,6.99,521280.0,"['Casual', 'Indie']"
19669,1.0,2.0,Schlongbergsachs,xsparkzking,571.0,Giant Spacekat,2016.0,9.99,350200.0,['Adventure']
19670,0.0,2.0,AQuestionableCharacter,sesepe,55.0,Ubisoft - San Francisco,2016.0,2.99,492968.0,"['Casual', 'Simulation']"
19671,1.0,2.0,90s_cars,76561198008901482,30.0,Ludus Studio,2016.0,4.99,516010.0,"['Casual', 'Indie', 'Strategy']"
19672,1.0,2.0,subwooper,76561198046582380,0.0,,2014.0,3.99,516050.0,
19673,1.0,2.0,PlayerXD2,Urit,1164.0,Giant Spacekat,2016.0,4.99,470180.0,['Adventure']
19674,1.0,2.0,76561198046211301,Jameseboy707,2992.0,Noble Empire Corp.,2016.0,9.99,526070.0,"['Free to Play', 'Indie', 'Simulation']"
19675,1.0,2.0,76561198046214713,Mackus1011,0.0,Prospect Games,2016.0,19.99,512300.0,"['Action', 'Adventure', 'Indie']"
19676,1.0,2.0,sparid,76561197994620999,20.0,Le Cartel Studio,2016.0,14.99,361300.0,"['Action', 'Indie']"
19677,1.0,2.0,navman360,tomeyoung,519.0,ZuoBuLaiGame,2016.0,5.99,421030.0,['Strategy']
19678,1.0,2.0,Ranger772,76561198073454377,725.0,Viktor Chlumský,2016.0,19.99,524490.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']"
19679,1.0,2.0,76561198046339462,VBDJCHDVGMIF,139.0,Prospect Games,2016.0,0,525960.0,"['Action', 'Adventure', 'Indie']"
19680,1.0,2.0,76561198046353635,Blackbirdm3,1762.0,SNK Games,2016.0,9.99,503450.0,"['Adventure', 'RPG']"
19681,1.0,2.0,maxwellstime,snakedog,5371.0,"Kenneth Caselli,Gianmarco Rocco",2016.0,11.15,436260.0,"['Action', 'Indie']"
19682,1.0,2.0,camnaldergames,GreenTornadoe,1.0,Myshkin Entertainment,2014.0,0,517910.0,['Adventure']
19683,1.0,2.0,76561198046360299,76561198010443610,83.0,"SmiteWorks USA, LLC",2016.0,5.99,525730.0,"['Indie', 'RPG', 'Strategy']"
19684,1.0,2.0,76561198046396625,MacHacker64,93.0,Aeon Dream Studios,2016.0,4.99,484840.0,"['Adventure', 'Casual', 'Indie', 'Simulation']"
19685,1.0,2.0,warung,76561198058754545,258.0,SCS Software,2005.0,9.99,514170.0,['Simulation']
19686,1.0,2.0,76561198046426932,YELLOWwill,162.0,VisualTech48,2016.0,2.99,503680.0,"['Action', 'Indie', 'Early Access']"
19687,1.0,2.0,76561198046427260,jackspan,155.0,Gordon Little,2016.0,3.99,522990.0,"['Casual', 'Indie']"
19688,1.0,2.0,76561198046431048,rothynn,124.0,Czester16,2016.0,0.99,515470.0,"['Casual', 'Indie', 'Simulation']"
19689,1.0,2.0,slightlybetterthanjesus,TrippedSociety,0.0,ebi-hime,2016.0,7.99,521540.0,"['Adventure', 'Casual', 'Indie']"
19690,1.0,2.0,kaboomgames,76561198089632956,8.0,Pulsetense Games,2016.0,7.99,468570.0,"['Adventure', 'Indie']"
19691,1.0,2.0,76561198046474248,76561198056392712,982.0,Dr Davient,2016.0,6.99,504700.0,"['Action', 'Casual', 'Indie', 'Early Access']"
19692,1.0,2.0,rexmatical,76561198066371178,93.0,2Pi Interactive Pvt. Ltd.,2016.0,4.99,502380.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
19693,1.0,2.0,WishForNight,__biscuits,1.0,Aldorlea Games,2016.0,9.99,370670.0,"['Adventure', 'Casual', 'Indie', 'RPG']"
19694,1.0,2.0,76561198046477340,IcePhantom,126.0,IR Studio,2016.0,0.99,525300.0,"['Action', 'Indie']"
19695,1.0,2.0,trollviper,Drxoid,0.0,Stormlord Games,2016.0,6.99,510570.0,"['Adventure', 'Indie']"
19696,1.0,0.0,mrkerfuffle,76561198018684159,453.0,Sam Atlas,2016.0,0.99,477310.0,['Indie']
19697,1.0,2.0,76561198046508287,76561197998369570,27.0,C3 Games Inc,2016.0,14.99,511110.0,"['Action', 'Indie', 'Sports', 'Early Access']"
19698,1.0,2.0,76561198046508397,JrRocket000,126.0,"Ed Hobbs,Robert Crossfield",1984.0,1.99,517930.0,"['Casual', 'Indie']"
19699,1.0,2.0,76561198046510669,Dop3y_Snip3r,0.0,BitFinity,2016.0,4.99,354400.0,"['Action', 'Adventure', 'Indie']"
19700,1.0,2.0,iwantsauce,venomous6,31.0,DK Productions,2016.0,4.99,521450.0,['Indie']
19701,1.0,2.0,76561198046546837,76561198035991355,0.0,Andrey Malyarov,2016.0,0.99,524340.0,"['Action', 'Casual', 'Indie']"
19702,0.0,2.0,beepboopbop,76561198043147411,2499.0,Treetop Crew,2016.0,2.99,521000.0,"['Action', 'Adventure', 'Casual', 'Indie']"
19703,1.0,2.0,76561198046582634,76561198044955612,20.0,Winter Wolves,2016.0,19.99,482990.0,"['Adventure', 'Casual', 'Indie']"
19704,1.0,2.0,76561198046612873,absolutezero,483.0,Winter Wolves,2016.0,4.99,484810.0,"['Adventure', 'Casual', 'Indie']"
19705,1.0,2.0,76561198046614897,76561198077829974,76.0,PlayerBuce,2016.0,9.99,516870.0,['Indie']
19706,1.0,2.0,DatWombat,troy2808,793.0,Maschinen-Mensch,2016.0,14.99,358130.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
19707,1.0,2.0,DjPTTR,fitemeirlfget,1.0,,2016.0,3.99,506390.0,
19708,0.0,2.0,76561198046668535,mushyii,0.0,Egor Magurin,2016.0,1.99,508960.0,"['Casual', 'Indie']"
19709,0.0,0.0,76561198046713163,76561197961628243,874.0,Swing Swing Submarine,2016.0,14.99,366320.0,"['Adventure', 'Indie']"
19710,1.0,2.0,strangemoose,76561198081236468,14.0,Zakhar Zakharov,2016.0,0.99,523790.0,"['Adventure', 'Indie']"
19711,1.0,2.0,manbeastAD,76561197975369524,8288.0,Ubisoft Montreal,2016.0,6.99,521160.0,['Action']
19712,0.0,0.0,76561198046730416,76561198066322710,556.0,Phyrnna,2016.0,0,523690.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']"
19713,1.0,2.0,KingPahn,klxh,524.0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2016.0,19.99,512540.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
19714,0.0,2.0,Brensarinn_,13012,159.0,Worthing &amp; Moncrieff,2016.0,2.99,510040.0,"['Adventure', 'Casual', 'Indie']"
19715,1.0,2.0,76561198046767905,76561198054421576,74644.0,Worthing and Moncrieff,2016.0,0,520030.0,"['Adventure', 'Casual', 'Indie']"
19716,1.0,2.0,liambull,76561198028699280,272.0,,2015.0,3.99,518220.0,
19717,1.0,2.0,saalazar,metaldream333,0.0,,2014.0,3.99,521310.0,
19718,1.0,2.0,76561198046804443,faithisfake,146.0,,2016.0,3.99,518230.0,
19719,1.0,2.0,chapechap,76561198071901614,171.0,,2012.0,3.99,521260.0,
19720,1.0,2.0,76561198046813617,mda7,0.0,,2015.0,3.99,521530.0,
19721,1.0,2.0,76561198046815037,A-Very-Sly-Person,7.0,,2013.0,3.99,521440.0,
19722,1.0,2.0,76561198046818156,NickMcGrath,1259.0,"Spike Chunsoft Co., Ltd.",2016.0,14.99,501570.0,['Action']
19723,1.0,2.0,GetyourMedz,agenteagle,0.0,Magic Sandbox,2016.0,16.99,363950.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
19724,1.0,2.0,76561198046825758,wagzy,0.0,Matt Roszak,2010.0,0,521200.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']"
19725,1.0,2.0,paojdsflkasjfda,xWaterfall,0.0,Midnight Party,2016.0,3.49,501840.0,['Indie']
19726,1.0,2.0,76561198046834503,76561198037396227,10.0,Matt Crux,2016.0,4.99,515190.0,"['Simulation', 'Strategy']"
19727,1.0,2.0,BRexona,76561198092227802,0.0,John Wizard,2016.0,2.99,520820.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
19728,1.0,2.0,_gary_the_snail,76561198072374705,811.0,Pipeworks Studio,2016.0,4.99,476350.0,"['Casual', 'Indie', 'Strategy']"
