,recommend,sentiment_analysis,user_id,user_id,playtime_forever,developer,year,price,id,genres
13323,1.0,2.0,lhi0122,BlindR3alm,96.0,Space Fractal,2017.0,0.99,735520.0,"['Action', 'Casual', 'Strategy']"
13324,1.0,2.0,klxh,76561198072015725,29.0,"Borov,Sashka Shlapik",2017.0,,737510.0,"['Action', 'Adventure', 'Indie']"
13325,1.0,2.0,DiegoP_H1Z1,76561198065697781,402.0,Felix Schröder,2017.0,4.99,697270.0,"['Action', 'Indie', 'Strategy']"
13326,1.0,2.0,76561198055579125,Nightxlash,0.0,Black Forest Games,2017.0,29.99,627910.0,"['Action', 'Adventure']"
13327,0.0,2.0,KLAUDEZ15,76561198112846393,0.0,"Nodacoy Games,Jadan Bliss",2017.0,9.99,731600.0,"['Action', 'Indie', 'Early Access']"
13328,1.0,2.0,76561198005781441,76561198084916386,1417.0,Black Forest Games,2017.0,0,735480.0,"['Action', 'Adventure']"
13329,1.0,2.0,97184,76561197971074473,344.0,Nihon Falcom,2017.0,29.99,427700.0,"['Action', 'RPG']"
13330,1.0,2.0,76561198111531052,76561198010129644,3.0,Nestor Yavorskyy,2017.0,0,725340.0,"['Casual', 'Indie', 'Strategy']"
13331,1.0,2.0,76561198065432608,SHated14,31.0,Sixteen Tons Entertainment,2017.0,29.99,735280.0,"['Simulation', 'Strategy']"
13332,1.0,2.0,76561198059501863,Memfizz,0.0,Nestor Yavorskyy,2017.0,0.99,724740.0,"['Casual', 'Indie', 'Strategy']"
13333,1.0,2.0,76561198079356660,76561198068709974,9.0,CyberLink,2017.0,129.99,679580.0,"['Audio Production', 'Software Training', 'Utilities', 'Video Production']"
13334,1.0,2.0,daymm,76561198034201632,15377.0,Ubisoft - San Francisco,2017.0,11.99,637766.0,"['Casual', 'Simulation']"
13335,1.0,2.0,Zelonier,ReloyJenkins,773.0,Ubisoft - San Francisco,2017.0,2.99,637767.0,"['Casual', 'Simulation']"
13336,1.0,2.0,Kashimeera,76561198014046850,0.0,CyberLink,2017.0,129.99,679590.0,"['Design &amp; Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production']"
13337,1.0,2.0,76561197994995559,Korimo,3145.0,Ubisoft - San Francisco,2017.0,2.99,637768.0,"['Casual', 'Simulation']"
13338,1.0,2.0,TheKingNegus,axnkidz,0.0,Ubisoft - San Francisco,2017.0,2.99,637769.0,"['Casual', 'Simulation']"
13339,1.0,2.0,76561198124029225,76561198039126599,103.0,Hoobalugalar_X,2017.0,0,355180.0,"['Action', 'Free to Play']"
13340,1.0,2.0,76561198099194434,phantom02k,0.0,baKno Games,2014.0,4.99,736050.0,"['Casual', 'Indie']"
13341,1.0,2.0,ryanwh,leslam,914.0,"KUMA, LLC",2017.0,0.99,647760.0,"['Action', 'Adventure', 'Free to Play', 'Indie']"
13342,1.0,2.0,biscutbaker,xiege3,678.0,"General Arcade,Abstraction Games",2017.0,7.99,664850.0,['Adventure']
13343,0.0,2.0,76561198092466083,earthsea,9.0,"KUMA, LLC",2017.0,4.99,728180.0,"['Action', 'Adventure', 'Free to Play', 'Indie']"
13344,1.0,2.0,76561198057511203,Surcus,15146.0,"KUMA, LLC",2017.0,4.99,617410.0,"['Action', 'Adventure', 'Free to Play']"
13345,1.0,2.0,raider2knight,iamthetrashlord,8567.0,CUTE ANIME GIRLS,2017.0,0.99,718370.0,"['Casual', 'Indie']"
13346,1.0,2.0,auzankerencoy,dragonchief,0.0,Vitaly Titov,2017.0,6.99,719830.0,"['Adventure', 'Indie', 'Racing', 'Simulation', 'Early Access']"
13347,1.0,0.0,Knightsy2,geekmannerd,0.0,Albatros Softworks,2017.0,0,742730.0,"['Casual', 'Strategy']"
13348,1.0,2.0,76561198031056726,76561198013704269,235.0,Saber Interactive,2017.0,29.99,675010.0,['Simulation']
13349,1.0,2.0,76561198081194124,76561197995284337,1414.0,Albatros Softworks,2017.0,2.99,713700.0,"['Casual', 'Strategy']"
13350,1.0,2.0,76561198107224454,76561198038659753,0.0,Hidden Achievement LLC,2017.0,19.99,661280.0,"['Casual', 'Indie', 'Strategy']"
13351,1.0,0.0,76561198044598568,76561198065580925,910.0,Hidden Achievement LLC,2017.0,4.99,661310.0,"['Casual', 'Indie', 'Strategy']"
13352,0.0,0.0,76561197990972548,76561198064199218,0.0,Corrosive Studios LLC,2017.0,0.99,742310.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
13353,1.0,2.0,knoxy2001,76561198036063257,0.0,Hidden Achievement LLC,2017.0,4.99,661311.0,"['Casual', 'Indie', 'Strategy']"
13354,1.0,2.0,76561198051143828,ArkanamX,2.0,Hidden Achievement LLC,2017.0,4.99,661312.0,"['Casual', 'Indie', 'Strategy']"
13355,1.0,2.0,HumanBoy,76561198053619760,0.0,Hidden Achievement LLC,2017.0,3.99,661313.0,"['Casual', 'Indie', 'Strategy']"
13356,0.0,2.0,76561198074231147,76561198062125305,0.0,Vulgat,2017.0,1.99,738980.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
13357,1.0,2.0,LiberationestZ,76561198079007617,222.0,Embryo,2017.0,2.99,626170.0,"['Action', 'Adventure', 'Indie']"
13358,0.0,2.0,kodell,ultrafancygiraffes,0.0,Minor Key Games,2017.0,2.99,655270.0,"['Adventure', 'Casual', 'Indie']"
13359,1.0,2.0,killallthechickens,jylesjyles,0.0,Brandon Gallo,2017.0,16.99,658440.0,"['Action', 'Early Access']"
13360,1.0,2.0,KingKeenz,76561198084316097,97.0,"Nikkatsu Corporation,mebius",2017.0,8.99,726430.0,"['Adventure', 'Indie']"
13361,1.0,2.0,OuktoberFrist,76561198091199302,84.0,FURYU Corporation,2017.0,0.99,650240.0,"['RPG', 'Strategy']"
13362,1.0,2.0,kojak2000,ZingChickenWings,17.0,FURYU Corporation,2017.0,1.99,650242.0,"['RPG', 'Strategy']"
13363,1.0,2.0,EARTHKOJOU,ritzyswordfish,0.0,FURYU Corporation,2017.0,0.99,650243.0,"['RPG', 'Strategy']"
13364,1.0,2.0,76561198061408032,mittenface,0.0,FURYU Corporation,2017.0,0.99,650241.0,"['RPG', 'Strategy']"
13365,1.0,2.0,haato,Steamified,0.0,Simon Blasen,2017.0,4.99,705210.0,"['Action', 'Casual', 'Indie', 'Racing']"
13366,1.0,2.0,76561198031776309,caino2246,81.0,Cats Who Play,2017.0,16.99,635030.0,"['Indie', 'Strategy']"
13367,1.0,2.0,Hunter101,Neon_Jakel,587.0,Ubisoft San Francisco,2017.0,1.99,564792.0,['RPG']
13368,1.0,2.0,yingxionglian,dirtycoon,242.0,BJGameInd,2017.0,0.99,718220.0,['Indie']
13369,1.0,2.0,76561198086613935,gemaman2,56.0,LinQ,2017.0,2.99,726030.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
13370,0.0,0.0,76561198059576463,SemiSalad,23.0,Fluffex Studios,2017.0,7.99,727340.0,"['Adventure', 'Indie']"
13371,0.0,2.0,76561198033327402,pooinmypants,0.0,Fasold Games,2017.0,0,742320.0,"['Adventure', 'RPG']"
13372,0.0,2.0,Coop2303,mistarhnoob,743.0,Nicola Mari,2017.0,1.99,740060.0,"['Action', 'Adventure']"
13373,1.0,2.0,KoopaRed,76561198056420089,0.0,Luke Cripps,2017.0,0.99,735680.0,"['Adventure', 'Indie', 'RPG']"
13374,1.0,2.0,KooperAmused,phewrius,4.0,Verymax,2017.0,0.99,733190.0,"['Casual', 'Indie']"
13375,1.0,2.0,LataeFrungJ,76561198080973222,0.0,Interactive Gaming Studios,2017.0,2.99,727910.0,"['Adventure', 'Simulation']"
13376,1.0,2.0,76561198068180282,76561198069402268,17.0,Sticky Studios,2017.0,9.99,688400.0,"['Action', 'Casual', 'Strategy']"
13377,1.0,2.0,Korimo,djnemonic,0.0,Andrew Rodenhiser,2017.0,0,731180.0,"['Free to Play', 'Indie']"
13378,1.0,2.0,76561198027779192,76561197979520990,26.0,FlatCircle,2017.0,7.99,709520.0,"['Action', 'Casual', 'Indie']"
13379,1.0,2.0,koshara,095843067,1391.0,FomoonSoft,2017.0,7.99,732980.0,"['Action', 'Indie', 'Early Access']"
13380,1.0,2.0,76561198158242440,76561198056920811,0.0,Nedodnb,2017.0,3.99,732150.0,"['Action', 'Adventure', 'Indie']"
13381,1.0,2.0,KotaKuroGG,76561198079680944,0.0,Blaster Games Studio,2017.0,1.99,713940.0,"['Action', 'Indie']"
13382,1.0,2.0,luftwaffeuk,76561198094349676,2743.0,FURYU Corporation,2017.0,24.99,626600.0,"['RPG', 'Strategy']"
13383,1.0,2.0,freeman259,76561197962025274,0.0,Initiative Games,2017.0,0,738880.0,"['Action', 'Early Access']"
13384,1.0,2.0,zachwgtv,76561198004821435,117.0,FURYU Coporation,2017.0,5.99,650230.0,"['RPG', 'Strategy']"
13385,1.0,2.0,76561198092638474,76561198025613632,453.0,Recreat4,2017.0,2.99,734010.0,"['Adventure', 'Indie']"
13386,1.0,2.0,76561198073244209,76561198034465295,0.0,,2017.0,4.99,704960.0,
13387,1.0,2.0,76561198101968197,76561198048133063,362.0,Dosane Games,2017.0,5.99,603060.0,"['Action', 'Adventure', 'Casual', 'RPG']"
13388,0.0,2.0,Rabid_Ghost,alexdlee,0.0,Dynasty Interactive Ltd,2017.0,19.99,706010.0,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
13389,0.0,2.0,Krakers99,ichirukii,0.0,致意,2017.0,2.99,740960.0,"['Adventure', 'Indie']"
13390,1.0,2.0,Jcooler0076,capitaomurilao,24.0,Reflect Studios,2017.0,0,744640.0,"['Indie', 'Simulation']"
13391,1.0,0.0,wickedcoolmeme,76561197970076726,653.0,Cuveet Story,2017.0,4.99,705250.0,"['Casual', 'Indie']"
13392,0.0,2.0,76561198062553474,jbare3,0.0,WhiteNutGames,2017.0,1.99,726040.0,"['Casual', 'Indie']"
13393,1.0,2.0,JasonBubbles,76561198069177888,0.0,"Rostrum Studio,柳知萧",2017.0,1.99,742430.0,"['Adventure', 'Indie']"
13394,1.0,2.0,Pixelinguist,mrenigmate,0.0,Red Rock Softworks,2017.0,,629610.0,"['Indie', 'RPG', 'Strategy']"
13395,1.0,2.0,krayyyz,prsteam,3212.0,TSS Studio,2017.0,1.99,729170.0,"['Action', 'Casual', 'Indie', 'Simulation']"
13396,1.0,0.0,76561198049701451,76561198033718152,0.0,Alexey Volonsky,2017.0,0.99,710540.0,"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']"
13397,1.0,2.0,YourNotMyRealDad,76561198075528329,5438.0,"KUMA, LLC",2017.0,0,613800.0,"['Action', 'Adventure', 'Free to Play', 'Indie']"
13398,1.0,0.0,76561198014872561,HolaDavesta,0.0,Indie970,2017.0,9.99,692090.0,['Indie']
13399,1.0,2.0,kiddhappymeal,76561198023475119,0.0,Steedie,2017.0,1.99,730120.0,"['Casual', 'Indie', 'Simulation', 'Strategy']"
13400,1.0,2.0,krisz2412,Dantress,0.0,Classroom Graffiti Productions,2017.0,5.99,738680.0,['Adventure']
13401,1.0,2.0,76561198035811518,DARK-DX,2460.0,Starodymov,2017.0,0.99,586270.0,"['Action', 'Casual', 'Indie', 'Simulation']"
13402,0.0,2.0,76561198150792789,76561197968874281,28.0,Starodymov,2017.0,2.99,586280.0,"['Action', 'Adventure', 'Casual', 'Indie']"
13403,1.0,2.0,76561198036201323,76561198056092813,0.0,Bristol Street Studios,2017.0,0,731770.0,"['Adventure', 'Free to Play', 'Indie']"
13404,1.0,2.0,76561197976933723,soullessj,0.0,OnFire Games,2017.0,0.99,730030.0,['Casual']
13405,0.0,0.0,76561198047986243,SO24,4668.0,Fishing Planet LLC,2017.0,19.99,591985.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
13406,1.0,2.0,76561198051969075,eduardo281,41.0,EHTechnology,2017.0,0.99,662330.0,"['Adventure', 'Casual', 'Indie']"
13407,1.0,2.0,kronix129,HondasAreGay,31.0,Quantized Bit,2017.0,4.99,726020.0,"['Action', 'Indie']"
13408,1.0,2.0,76561197963436918,MarsupialesLocos,0.0,Runner Duck,2017.0,1.99,728930.0,"['Simulation', 'Strategy']"
13409,1.0,2.0,098766catdogbnmnnn,sakurayuki,0.0,Battle of Crete Development Team,2010.0,0,721720.0,"['Action', 'Free to Play', 'Strategy']"
13410,1.0,2.0,76561197995224155,Kamiyamawashere,668.0,"Agency Principle,Purple Pwny Studios",2017.0,1.99,717670.0,['Indie']
13411,1.0,2.0,pedrovski8,spankmepapakunle,5150.0,Crytek,2017.0,39.99,740050.0,"['Action', 'Free to Play', 'Massively Multiplayer']"
13412,1.0,2.0,xKrypt0,phrostb,0.0,AMPLITUDE Studios,2017.0,0,744930.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
13413,1.0,2.0,Kryskk,yAKKKa,0.0,"Bedtime Digital Games,Stöj Snak",2017.0,7.99,735330.0,"['Action', 'Adventure', 'Indie']"
13414,1.0,2.0,krystleee,MAYONASE,673.0,Ubisoft Montreal,2017.0,59.99,582160.0,"['Action', 'Adventure', 'RPG']"
13415,1.0,2.0,kshaunish,76561198072541428,740.0,拉貢拉斯找金粒,2017.0,0,741320.0,"['Action', 'Free to Play', 'Indie', 'Early Access']"
13416,1.0,2.0,sniperkuanyuan,FEEEEESH,0.0,Little Smart Planet,2017.0,3.99,727860.0,"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
13417,0.0,2.0,76561198104212010,Megamus10,335.0,ARdigitC,2017.0,,660860.0,"['Action', 'Casual']"
13418,1.0,2.0,ThatOneBot,76561198090910111,0.0,ARGames,2017.0,0.99,732090.0,"['Adventure', 'Indie']"
13419,0.0,2.0,kummaz,mouwen,0.0,magnussoft,2017.0,14.99,736610.0,"['Action', 'Casual', 'Strategy']"
13420,1.0,2.0,76561198068715208,76561198080889775,1672.0,Boogygames Studios,2017.0,1.99,744310.0,"['Adventure', 'Casual', 'Indie', 'Strategy']"
13421,1.0,2.0,Nazi-Slayer,Z_Monster,0.0,Eko Software,2017.0,4.99,692050.0,['Sports']
13422,1.0,2.0,ragemader,0x0B00B135,0.0,Eko Software,2017.0,39.99,627450.0,['Sports']
13423,1.0,2.0,76561198069681136,AussieGrimm,21.0,AQURIA,2017.0,49.99,607890.0,"['Action', 'Adventure', 'Casual', 'RPG']"
13424,1.0,2.0,76561198045837166,76561198070425070,623.0,Malzbie Games,2017.0,0,729580.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']"
13425,1.0,2.0,fameplays,PeyoteKing,1.0,AMG GAMES,2017.0,2.99,693950.0,['Action']
13426,1.0,2.0,kerbalsanta,76561198037347665,5.0,Mutant Entertainment Studios,2017.0,14.99,675990.0,"['Casual', 'Indie', 'RPG']"
13427,1.0,0.0,Kurtle-kun,spinefarm,0.0,"Strata Mixed Reality, Inc.",2017.0,0,719010.0,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
13428,1.0,2.0,76561198042925623,thekushcorner,0.0,,2017.0,0,738380.0,
13429,1.0,2.0,76561198068397506,golden4tw,7833.0,,2017.0,1.99,653380.0,
13430,1.0,2.0,goodladftw,76561198064287685,214.0,,2017.0,0.99,721570.0,
13431,1.0,2.0,ghosthackz,bullfrog211997,0.0,Orange_Juice,2017.0,2.99,734740.0,"['Indie', 'Strategy']"
13432,1.0,2.0,gearskutlu,skilltablet,0.0,"conradproteus,cavalie_ro",2017.0,1.99,739700.0,"['Adventure', 'Simulation']"
13433,1.0,0.0,Kutoraz,76561198027062132,0.0,Boogygames Studios,2017.0,2.99,743520.0,"['Adventure', 'Casual', 'Indie', 'Strategy']"
13434,1.0,2.0,kavindra12,ae0nplux,2924.0,,2017.0,1.99,566680.0,
13435,1.0,2.0,wudderpudd,ganndor,4.0,Machine Games,2017.0,59.99,612880.0,['Action']
13436,0.0,2.0,ky239,ohhhhyeesss,0.0,Vulgat,2017.0,9.99,497800.0,"['Adventure', 'Indie', 'RPG', 'Strategy']"
13437,0.0,0.0,KyelTheGreat,76561198102322850,0.0,,2017.0,1.99,721590.0,
13438,1.0,2.0,kyero55,76561198068993707,0.0,,2017.0,1.99,721610.0,
13439,1.0,2.0,Kyle_The_Great,dangermouse3,14.0,,2017.0,1.99,721580.0,
13440,1.0,2.0,76561198033167818,SirButtlordOfThe5KingdomsOfShit,32.0,,2017.0,1.99,721640.0,
13441,1.0,2.0,76561198074519984,Scorpion1903,244.0,,2017.0,1.99,721600.0,
13442,1.0,2.0,itsjesusmate,76561198078674979,758.0,,2017.0,0.99,721630.0,
13443,1.0,2.0,76561198060891034,ZukiniFruityface,16.0,Boogygames Studios,2017.0,0.99,740700.0,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']"
13444,1.0,2.0,76561198081935065,ScreamingAngels,0.0,,2017.0,1.99,721650.0,
13445,1.0,2.0,KzahrHD,Shooter_man83,0.0,Trendy Entertainment,2017.0,29.99,726190.0,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
13446,1.0,0.0,kzhong28,billnyeismydad,54.0,,2017.0,1.99,734190.0,
13447,1.0,2.0,76561198091770962,76561197982424065,0.0,,2017.0,1.99,735880.0,
13448,1.0,2.0,76561198096322505,CMDWaffles,602.0,,2017.0,1.99,683010.0,
13449,1.0,2.0,LeonardoGames1,76561198186709239,0.0,,2017.0,1.99,735960.0,
13450,1.0,2.0,76561198082737449,cantiep,0.0,,2017.0,1.99,736000.0,
13451,1.0,2.0,76561198070821401,76561198081780342,53.0,Red Hook Studios,2017.0,3.99,702540.0,"['Indie', 'RPG', 'Strategy']"
13452,1.0,2.0,76561198073794421,Atomic1244,485.0,,2017.0,1.99,735900.0,
13453,1.0,2.0,76561198084656191,76561198030535829,0.0,,2017.0,1.99,734960.0,
13454,1.0,2.0,76561198140978116,mrsharkst,57.0,Smokey Moose Games,2017.0,0.99,716070.0,"['Casual', 'Indie']"
13455,1.0,2.0,StarchyBoy,76561198045161092,0.0,"IllFonic, LLC.",2017.0,1.99,735000.0,['Action']
13456,1.0,2.0,LouisMcQueen,76561198046268112,419.0,Maggese,2017.0,6.99,723890.0,"['Casual', 'Indie', 'Simulation']"
13457,1.0,2.0,76561198087423111,76561198089117691,1.0,IllFonic,2017.0,2.99,737990.0,['Action']
13458,1.0,2.0,LeandroMcCartney,76561198046789930,0.0,Kaia Studios,2017.0,0.99,723460.0,"['Action', 'Indie']"
13459,1.0,2.0,Hawwwk,76561198099280553,0.0,Choice of Games,2017.0,6.99,742150.0,"['Adventure', 'Indie', 'RPG']"
13460,1.0,2.0,76561198073647322,Vanexi,630.0,,2017.0,1.99,735950.0,
13461,1.0,2.0,76561198066452898,chanthecat,0.0,,2017.0,1.99,735970.0,
13462,1.0,2.0,76561198083829532,76561198062133082,19.0,"SmiteWorks USA, LLC",2017.0,19.99,713630.0,"['Indie', 'RPG', 'Strategy']"
13463,1.0,2.0,LaSusanaPelotudo,oklusion,89.0,深圳市云宙多媒体,2017.0,0,705830.0,['Video Production']
13464,1.0,2.0,76561198019159115,76561198039902992,399.0,Mugle Studio,2017.0,9.99,707920.0,"['Adventure', 'Casual', 'Indie']"
13465,1.0,2.0,76561198013785384,comquack,341.0,NewHopeGames,2017.0,9.99,502780.0,"['Adventure', 'Indie']"
13466,1.0,2.0,76561198138193812,76561198088560485,4.0,Shawn Hitchcock,2017.0,7.99,652190.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
13467,0.0,2.0,Lacuspop,lapanthere,33.0,Fantasia Studio,2017.0,3.99,645690.0,"['Adventure', 'Indie', 'RPG']"
13468,1.0,2.0,76561198036511313,ZoioAzuL,0.0,IObit,2017.0,29.99,735370.0,['Utilities']
13469,1.0,2.0,76561198055563643,thestreetsshallrunwhite,0.0,Musopia,2017.0,4.99,592472.0,"['Casual', 'Indie', 'Simulation']"
13470,0.0,2.0,ladysaphera,Shannen-Kun,0.0,Musopia,2017.0,4.99,592473.0,"['Casual', 'Indie', 'Simulation']"
13471,1.0,2.0,LagComingThrough,76561198066911129,17.0,Musopia,2017.0,4.99,592471.0,"['Casual', 'Indie', 'Simulation']"
13472,1.0,2.0,76561198046928474,76561198050814267,0.0,Musopia,2017.0,4.99,565353.0,"['Casual', 'Indie', 'Simulation']"
13473,1.0,2.0,omni574,magnito51,661.0,Musopia,2017.0,4.99,592470.0,"['Casual', 'Indie', 'Simulation']"
13474,1.0,2.0,lagstaboppa,76561198045476116,0.0,Musopia,2017.0,4.99,592474.0,"['Casual', 'Indie', 'Simulation']"
13475,1.0,2.0,lakartdeux,comradezero,0.0,"Metal Fox,Nullysun Studio",2017.0,0.99,732840.0,"['Adventure', 'Indie']"
13476,1.0,2.0,76561198065624511,redpillgaming,0.0,Kaigan Games OÜ,2017.0,4.99,712730.0,"['Adventure', 'Indie', 'Simulation']"
13477,1.0,2.0,lushious,raytq,1043.0,"AllSol,Unknown Hero",2017.0,0.99,734810.0,"['Adventure', 'Indie']"
13478,1.0,2.0,lalup,76561198070674850,0.0,Zen Studios,2017.0,0,580660.0,"['Casual', 'Indie', 'Sports']"
13479,1.0,0.0,LAMAINPAJAMAS,xximfatxx,38365.0,,2017.0,1.99,683510.0,
13480,1.0,2.0,76561198069911736,76561198045617121,0.0,Artur Rezende,2017.0,0.99,721420.0,"['Casual', 'Indie']"
13481,1.0,2.0,76561198028679672,fuckofplease,408.0,"SmiteWorks USA, LLC",2017.0,19.99,733490.0,"['Indie', 'RPG', 'Strategy']"
13482,1.0,0.0,76561198078649427,myevoker,0.0,"SmiteWorks USA, LLC",2017.0,8.99,741180.0,"['Indie', 'RPG', 'Strategy']"
13483,1.0,2.0,76561198059734284,BradS_23,0.0,"SmiteWorks USA, LLC",2017.0,7.99,742780.0,"['Indie', 'RPG', 'Strategy']"
13484,1.0,2.0,BlazeXERs,basten004,0.0,"SmiteWorks USA, LLC",2017.0,7.99,695870.0,"['Indie', 'RPG', 'Strategy']"
13485,1.0,2.0,larraslavin,76561198046864487,4.0,"SmiteWorks USA, LLC",2017.0,7.99,742810.0,"['Indie', 'RPG', 'Strategy']"
13486,1.0,2.0,larrybob4224,76561198028594573,181.0,WayForward,2017.0,19.99,630310.0,"['Action', 'Adventure']"
13487,1.0,0.0,76561198044800577,76561198138294071,4929.0,,2017.0,4.99,695260.0,
13488,1.0,2.0,76561198016514671,76561198072522597,142.0,Dischan Media,2017.0,0.99,740020.0,"['Casual', 'Indie']"
13489,1.0,2.0,76561198091823489,76561198031968817,0.0,For Kids,2017.0,0.99,726120.0,"['Adventure', 'Casual', 'Indie', 'RPG']"
13490,1.0,2.0,luvahegao,nivlacoaix,138.0,"Nippon Ichi Software, Inc.",2017.0,29.99,625980.0,"['Adventure', 'Strategy']"
13491,1.0,2.0,icantfindagoodcustomurl,albusdunble1,1.0,"Nippon Ichi Software, Inc.",2017.0,0.99,711860.0,"['Adventure', 'Strategy']"
13492,1.0,2.0,76561197982079779,MAYONASE,1028.0,"SmiteWorks USA, LLC",2017.0,24.99,731020.0,"['Indie', 'RPG', 'Strategy']"
13493,1.0,2.0,76561198075975078,virtueavatar,11.0,Rainbow Games,2017.0,0,673430.0,"['Casual', 'Free to Play']"
13494,1.0,2.0,appletoph,saltymines,0.0,4 I Lab,2017.0,2.99,705950.0,"['Action', 'Indie', 'Simulation']"
13495,1.0,0.0,laurences2k,horizon95,0.0,Deep Shadows Games,2017.0,12.99,729930.0,"['Adventure', 'Casual']"
13496,1.0,2.0,laydback,76561198094018602,0.0,"SmiteWorks USA, LLC",2017.0,24.99,729360.0,"['Indie', 'RPG', 'Strategy']"
13497,1.0,2.0,76561198047756479,batman7972,177.0,IP Izmailov Vladimir Yurievich,2017.0,5.99,701290.0,"['Casual', 'Indie']"
13498,1.0,2.0,redfox5367,Zychratic,0.0,,2017.0,4.99,695220.0,
13499,1.0,2.0,Lazakin,JeyloIsTooShort,1.0,Light Soft,2017.0,1.99,731870.0,"['Casual', 'Indie', 'Strategy']"
13500,1.0,2.0,wizardlele,Jill_Valentine_Lover,,Dnovel,2017.0,2.99,717330.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
13501,1.0,2.0,76561197999638720,Vite003,18.0,SlyGames,2017.0,0.99,711110.0,"['Casual', 'Indie']"
13502,1.0,2.0,76561198090836955,kggj,69.0,Kowai Sugoi Studios,2017.0,4.99,727730.0,"['Adventure', 'Indie']"
13503,1.0,2.0,76561198068153515,sexinahatyer,246.0,Games By Nemiz,2017.0,0.99,724600.0,"['Action', 'Indie']"
13504,1.0,2.0,Lcast15,1silentsniper1,460.0,Snkl Studio,2017.0,0.99,703920.0,"['Casual', 'Indie']"
13505,1.0,2.0,LczNTC,Shihad,0.0,ByNia,2017.0,0.99,741020.0,"['Casual', 'Indie']"
13506,1.0,2.0,76561198084634633,dollynhow,143.0,PinkySwear,2017.0,0.99,731580.0,"['Action', 'Adventure', 'Casual', 'Indie']"
13507,1.0,2.0,76561198044822914,JamesDurham23JubileeRd,83.0,Corrosive Studios LLC,2017.0,6.99,617590.0,"['Action', 'Adventure', 'Indie', 'Early Access']"
13508,1.0,2.0,76561198065038974,76561198041971225,57.0,DreamRoad Productions,2017.0,0.99,724130.0,"['Action', 'Casual', 'Indie']"
13509,1.0,0.0,76561198043401883,QuantumNone,365.0,PinkySwear,2017.0,0.99,734230.0,"['Action', 'Adventure', 'Casual', 'Indie']"
13510,1.0,2.0,lecomptedelric,tiibzeh,43.0,Corrosive Studios LLC,2017.0,1.99,701710.0,"['Action', 'Adventure', 'Indie']"
13511,1.0,2.0,76561198066942200,76561197996524718,0.0,Corrosive Studios LLC,2017.0,1.99,646900.0,"['Action', 'Adventure', 'Indie', 'RPG']"
13512,1.0,0.0,76561198075686544,zomboy151,0.0,Corrosive Studios LLC,2017.0,2.99,619120.0,"['Action', 'Adventure', 'Indie']"
13513,1.0,2.0,L3N1SH,76561198086143321,255.0,Spicy Gyro Games,2017.0,0.99,741660.0,"['Action', 'Indie']"
13514,1.0,2.0,lepaonetonis,76561198060652713,9.0,Spicy Gyro Games,2017.0,4.99,703620.0,"['Action', 'Indie']"
13515,0.0,2.0,76561198066541306,76561197974790969,0.0,ExperaGameStudio,2017.0,3.99,728420.0,"['Adventure', 'Indie']"
13516,0.0,2.0,leafenn,pierregc,0.0,Forgotten Key,2017.0,2.99,331870.0,"['Adventure', 'Indie']"
13517,1.0,2.0,leaf_jonin,Dandysfs,0.0,Vicabo GmbH,2017.0,49.99,673400.0,['Design &amp; Illustration']
13518,1.0,1.0,Leaf-Senpai,76561198075427390,0.0,DolpGames,2017.0,3.99,725490.0,"['Action', 'Adventure', 'Indie']"
13519,1.0,0.0,turtletophat,76561198009850976,306.0,Sacada,2017.0,9.99,721380.0,"['Casual', 'Indie', 'Strategy']"
13520,0.0,2.0,76561198052378807,76561197984449672,0.0,Aetheric Games,2017.0,2.99,734120.0,"['Adventure', 'Indie']"
13521,1.0,2.0,LeakproofSpoon,76561198073297767,290.0,,2009.0,1.99,732080.0,
13522,1.0,2.0,thewindinthewullos,silentbroadcaster,1649.0,Recotechnology S.L.,2017.0,19.99,588080.0,['Strategy']
13523,1.0,2.0,76561198054748342,gearskutlu,303.0,O.P. Games,2017.0,0,732100.0,['Indie']
13524,1.0,0.0,Left-Shark,ZombieBiscuit,4072.0,GAMESinFLAMES,2017.0,0,598820.0,"['Free to Play', 'Simulation', 'Strategy']"
13525,1.0,2.0,LeastValuablePlayer,ArcticWake,8.0,Winter Wolves,2017.0,4.99,646150.0,"['Simulation', 'Sports', 'Strategy']"
13526,1.0,2.0,plebbyskrub,Vexest,22.0,sen,2017.0,4.99,691450.0,"['Adventure', 'Casual', 'Indie']"
